# id xcentroid ycentroid fwhm sharpness roundness pa npix peak flux mag
73 507.0603761434922 408.13929216749796 1.8926171651284205 0.5594510024911915 0.14418366638310426 171.35311266627681 13 73.59829034639365 394.5354088883599 -6.4902149662320054
30 177.61662349867333 167.77053500805164 1.9143878039469824 0.5658863270440531 0.17237842117411117 164.4347463854434 11 69.81190955781983 439.9416160792988 -6.608487614528071
21 27.890345198093186 118.71314676097643 2.0252758417540013 0.5986644424804142 0.17609416662147812 171.29114951353677 12 69.68391801755448 465.46912059010947 -6.669727187503137
79 935.352507737665 426.19459234846994 1.883153345251042 0.5566535304956143 0.09101536734696283 152.03107100541925 11 65.90697336150335 402.3967442697673 -6.511636145630396
28 276.9289335887791 147.60234822266412 1.8805105218414027 0.5558723211558853 0.09161373925438415 1.0080980996787174 12 63.621248385835585 366.65290530296727 -6.410637826575002
69 816.979595443585 394.818033396732 1.9997863496968926 0.5911298379406877 0.11897657122808389 2.300751531546207 13 60.344162026098815 353.44326386859746 -6.370799272585776
26 866.3736039409762 145.26179513373407 1.8992971458268788 0.5614255813797439 0.19689000493484105 144.01989305874187 12 59.48859031041523 348.1733834553534 -6.354488919679494
132 409.6570196584565 726.0029760559996 1.888433838150376 0.5582144256943956 0.07360585839803438 31.21228858805082 12 55.739890758236456 312.7475457293697 -6.237984775686833
44 232.10080752927624 284.26443593499135 1.9300144530250467 0.5705055097574825 0.13392878216879656 170.00030725576298 12 55.131369633389646 337.83313671432984 -6.321755613874746
84 979.1660002019898 457.2918907879929 1.9459965864615576 0.575229772401691 0.19932578174290685 173.3305063885648 12 54.91065002604405 335.429786152357 -6.314004063290196
46 72.77929936971762 287.6492835133313 1.9281465019263178 0.5699533499577919 0.19666154820188 161.76003929938682 12 53.739803645073266 358.9489571565765 -6.3875817398212
134 705.0544427863491 728.0573000137811 1.9165581378190777 0.5665278701320351 0.10195826135532579 19.11514594106098 12 53.335022521537226 313.0147651872749 -6.238912060224868
50 509.1837815759664 315.96420902619514 1.998895771414185 0.590866586120807 0.06253549756372626 6.931473803560279 13 53.32847835730233 308.57077594732885 -6.223386981522918
59 60.892991331220315 350.9166216946892 2.0668338717577113 0.61094885053478 0.16206418841633008 173.11156573867626 13 52.553177489474336 341.8224781834664 -6.334501546123125
2 1117.5831827342572 0.022535505238709064 1.8465957320819504 0.5458472281366553 0.17023146412598947 166.66461916185096 10 52.265468055223444 159.67401635942332 -5.508085623629927
107 1135.907881443004 590.1450314000006 1.8261169664867813 0.5397937767820482 0.056515210463561366 8.587693339912066 12 51.52033003447524 162.47920948010596 -5.526994493506908
89 770.1468644142101 472.1139493733383 1.8631460254534704 0.5507394368668831 0.03346898825477375 70.45579426528275 13 50.898688066698185 264.66064177965734 -6.0567234032267265
90 291.0804580645685 472.5790775405265 1.8544436130801225 0.5481670342616098 0.10894398536344017 4.520030001208183 12 50.180565381265595 311.82411992506456 -6.234774263222636
14 1115.8058173357158 82.18425773314574 1.9851704420583702 0.5868094268552608 0.02615307182692566 133.64307883251576 12 49.708834306358746 346.77900395043946 -6.350131987116376
68 120.14077925449934 394.36945034434825 1.9703294003996819 0.5824224669423176 0.11653716773442205 157.4627701585269 12 49.06066846514656 323.19192247629303 -6.2736512448308535
135 685.1438768917745 731.6851650889472 1.9667958755265271 0.5813779693708926 0.09282123587175921 30.126548157741272 12 48.26961558015594 324.56210130244847 -6.278244516112008
96 576.832507940538 529.8939034606317 1.9706425632429814 0.5825150367815091 0.0954250599910784 29.49196088456926 13 45.190248522353066 295.01401064640663 -6.174606604368571
83 473.88046451864165 456.69712584518953 2.0108508869596444 0.594400476386645 0.041496385744166 166.52928239646025 12 44.77603130499285 313.8884946822141 -6.2419384932354465
35 1049.0676963227374 202.26760596775193 1.9746741667853693 0.5837067646623469 0.09042692930362271 164.70320950952663 12 41.967512016067914 271.89843903332144 -6.086016785784115
92 462.74570132963805 500.4331897303384 1.8016846156273347 0.5325716594762451 0.1306226639853383 32.68119546548189 11 40.06758921830195 227.68729996437685 -5.8933470175873435
148 199.09878907769138 828.1872460490371 1.9913507251563587 0.5886362968839993 0.09215400887547166 167.09938318785137 12 39.11889639846032 265.91125882470385 -6.061841814952884
147 1011.9425228017952 815.0374262622782 2.055069687474218 0.6074713988809771 0.09714653923595964 172.69126484330852 13 38.415317313742634 284.4729749820907 -6.13510253646187
85 564.9581750795417 459.02446623685057 2.014620118263259 0.5955146479530248 0.12415307566992763 5.909942584692762 12 38.274186471592806 277.70596301744456 -6.10896301300337
98 63.41241350221129 557.2292564769215 1.8008352846764384 0.5323206002231217 0.11904144380488517 44.59111778265867 11 38.21595536710214 214.39310869183697 -5.828027053936999
1 744.209608396337 -0.08819604938086822 1.8442562992065805 0.5451556999758095 0.1964668192703402 4.128807307925715 10 37.57816003543214 114.7590590957429 -5.149467447070096
72 393.78434235902733 401.3340452189786 1.8898091456691086 0.5586209617780079 0.06592883577262662 168.7783513568093 12 37.48243744344964 232.75964952959436 -5.9172692364920625
144 598.9677616633619 806.0107016088351 2.006304162832294 0.5930564806658176 0.13206003448213705 5.680585731272725 13 37.459915055336815 197.97074296158496 -5.741502532356066
58 599.156621670859 343.9081160205876 1.9218689940643425 0.5680977406294837 0.15438470460262027 7.045956674574707 12 36.909474061474576 192.23876596105447 -5.7096024248419734
29 476.9648586800877 155.28557302173607 1.8090276281087736 0.5347422282366566 0.10915929179790272 43.3283028410225 11 36.86262021803275 205.44859131871067 -5.781757919548289
17 1134.1054400607222 99.16163402906103 1.9769248496862915 0.5843720586417162 0.12009185283370453 115.78565743393013 11 35.99624848081258 196.3543155233193 -5.732601126855004
22 338.1032480825738 126.92111546914359 1.9200428557979003 0.5675579405565095 0.05076912715993016 1.8728394948668565 12 34.63473067428806 207.0776908248553 -5.790333283525962
102 235.6640272313341 579.0855228756903 1.9568688658888513 0.5784435801051371 0.08900733008220317 23.378686769036026 11 32.887310697632266 204.81116239561305 -5.7783840559879165
16 939.270285304584 85.70362425080982 1.9770382226206775 0.5844055712838744 0.07390634536176162 24.633609952734258 12 32.22203269440303 191.9503863963983 -5.707972476724269
75 3.0265199306368578 412.0941969728967 2.008892325446163 0.5938215324658422 0.18089152391533508 104.93364258414327 10 30.518751650610287 171.79266926012224 -5.5875115691716495
33 405.0941650411604 175.04455557533907 1.970070010872203 0.582345792306867 0.17591373103003363 78.19092736587766 13 28.705212970823915 158.8278590163456 -5.502316704231173
91 1133.0833513662442 493.53898461988035 1.7410546544688574 0.5146496553984629 0.19994825286589565 8.63589089957992 10 28.42749356607674 146.54704255911642 -5.414942646099965
45 1130.7597009823219 286.8735071417452 1.815267793125278 0.5365867991506887 0.09777133348403892 94.10833276228306 10 27.75558428674926 100.15193281587248 -5.001648337722716
55 709.9967405853425 335.19198204271146 1.95864269792879 0.5789679186408321 0.14204766649748998 169.03549522457098 12 27.612972585797337 177.450907862304 -5.622695563993199
124 1134.2209901841618 695.8744577494731 1.836098722149743 0.5427443487810542 0.17507284782110044 80.41093163334791 7 26.69862254572373 87.79635141746088 -4.858691170397714
139 349.00113081679063 757.101870831576 1.972388554335221 0.5830311456306159 0.04115195328770042 59.829572807110424 13 26.57764078825751 197.90093371062778 -5.74111960810842
3 1039.002982218039 2.0943917825367158 2.2681640183055856 0.6704613364158134 0.11922826369257535 36.41537493121342 12 24.970939285752785 141.67273844036328 -5.378215721526112
142 1024.173633889297 788.4798848531857 1.8103551550527037 0.535134640549775 0.14424387935433253 159.6964782856517 9 24.19907658007941 123.4172328267706 -5.228439511865492
115 1135.1797513249971 639.8787802838062 1.8902485943469893 0.5587508612674099 0.11013001261467191 62.118898555422376 7 24.046795933102665 83.24279293363608 -4.8008666077088336
137 649.1617277098752 752.8384333698122 1.8668537577690372 0.5518354295478816 0.15358372891677233 81.20262564247828 11 22.698308154804266 143.83964155637713 -5.394696480357592
43 704.1296446296154 272.15671517021053 1.9899355765658215 0.5882179839191604 0.05807766537662933 122.65167716600112 12 22.145980109289134 151.85648467719417 -5.453583355459395
